이메일 주소,이름,지역,진료과목,전화번호,웹사이트
fidesclinicseoul@naver.com,피데스의원,서울 강남구,,02-540-7931,https://fidesclinic.imweb.me/
webtick@gmail.com,피아프의원,서울 송파구,,0507-1319-8884,http://www.piafclinic.com/
nadaumps@naver.com,픽셀랩성형외과의원,서울 서초구,,02-595-8568,https://pixelab.co.kr/
fillnfill@naver.com,필앤필의원,서울 강남구,,02-6407-1000,https://fillnfill.com
zotaping@naver.com,핑슬림의원,서울 서초구,,554-1969,https://pingclinic.kr
skylakeskin@naver.com,하늘호수피부과의원,서울 강동구,,02-481-3555,http://www.skylakeskin.com/
haruclinic7@naver.com,하루의원,서울 강남구,,02-511-2213,http://haruclinic.co.kr/
highlineskin.official@gmail.com,하이라인피부과의원,서울 강서구,,1660-2480,https://www.highlineskin.com
"atenvue73@gmail.com, ceo@growthmk.com, hello@inblog.ai",하이맵의원,서울 서초구,,02-6232-7582,https://blog.himapclinic.com/
martin@hagajae.com,학아재의원,서울 강남구,,02-515-7647,http://www.hagajaeclinic.com/
evaevo@naver.com,한나셀의원,서울 강남구,,,http://hannacell.com
"admin@hyhosp.com, customer@hyhosp.com",한마음의원,서울 광진구,,02-455-2264,http://www.hyhosp.com/
"admin@hyhosp.com, customer@hyhosp.com",한마음의원,서울 강북구,,02-946-1416,http://www.hyhosp.com/
"admin@hyhosp.com, customer@hyhosp.com",한마음의원,서울 강서구,,02-2663-6312,http://www.hyhosp.com/
kospia@hanmail.net,한맘플러스재활의학과의원,서울 강남구,,02-3452-9912,http://www.1mam.net
hanbit7582@naver.com,한빛가정의학과의원,서울 강남구,,02-508-6623,http://www.hanbit2k.co.kr/
"hello@company.co, juyhu@yahoo.co.kr",한양정형외과의원,서울 동대문구,,02-2242-7844,https://www.hyos.co.kr
doctors365@naver.com,한티닥터스피부과의원,서울 강남구,,02-567-3630,http://hanti.doctors365.co.kr
"hadela7585@naver.com, lovehadela@naver.com",해맑은소아과의원,서울 광진구,,02-3437-3722,http://www.sunhani.co.kr
"hadela7585@naver.com, lovehadela@naver.com",해맑은의원,서울 강북구,,02-985-8105,http://www.sunhani.co.kr
happyskinclinic4u@gmail.com,행복한피부과의원,서울 노원구,,02-932-2255,http://www.happyskin.co.kr
ma6107@hanmail.net,현대의원,서울 도봉구,,02-993-0335,http://www.hdhosp.co.kr/
hsmin2024@naver.com,혜성민가족의원,서울 노원구,,02-952-8866,https://hyesungmin.ad-media.kr
hosan01@daum.net,호산의원,서울 구로구,,02-862-7067,http://www.ladyhosan.co.kr/
info@hosooclinic.com,호수의원,서울 용산구,,02-792-0506,http://www.hosooclinic.com/
contact@hoan.clinic,호안의원,서울 용산구,,02-6497-5050,https://hoan.clinic/
hongdae@bettermeclinic.co.kr,홍대입구역베러미의원,서울 마포구,,1833-8185,https://hongdae.bettermeclinic.co.kr/
webtick@gmail.com,화인통증의학과의원,서울 중구,,02-2237-7525,http://sindang.fine-mc.com/
webtick@gmail.com,힐세리온의원,서울 구로구,,02-6095-6326,https://www.healcerionclinic.co.kr/
"april31s@april31.co.kr, jjiyoon@hotmail.com",4월31일성형외과의원,서울 강남구,,02-540-6777,http://www.april31.co.kr
webtick@gmail.com,OLE(올래)성형외과의원,서울 강남구,,516-0005,http://www.oleps.co.kr
garnetps100@gmail.com,가넷성형외과의원,서울 강남구,,02-517-8800,http://www.garnetps.co.kr/?mik=place
"zhairline@naver.com, zhairline@zhairline.com",그녀의헤어라인의원,서울 강남구,,02-6953-5827,http://zhairline.com
cybercid@spo.go.kr,글램성형외과의원,서울 강남구,,02-543-0309,http://glamps.co.kr
"godo@godo.co.kr, plastic@surgery.co.kr",김종서성형외과의원,서울 강남구,,3416-0070,http://www.surgery.co.kr
webtick@gmail.com,네이처온성형외과의원,서울 강남구,,02-512-4541,http://www.natureonps.com/
nobley7300@naver.com,노블와이성형외과의원,서울 강남구,,02-3446-7300,http://www.nobley.co.kr
krckrc@hanmail.net,노상훈성형외과의원,서울 강남구,,0507-1417-3639,http://www.rohps.com/
dams01@naver.com,담스의원,서울 중구,,2233-3438,http://www.dams.co.kr
kplusksy1@naver.com,더케이플러스성형외과의원,서울 강남구,,02-515-8030,https://kplusdrkim.co.kr/
dodreamps@naver.com,두드림성형외과의원,서울 강남구,,02-564-6500,http://www.dodreamps.com/
dbplastic2@gmail.com,디비성형외과의원,서울 강남구,,02-553-9870,http://www.db-ps.co.kr
"resetps25@naver.com, webtick@gmail.com",리셋성형외과의원,서울 서초구,,02-6246-1113,http://www.resetps.com
psdrjeon@naver.com,리아이성형외과의원,서울 강남구,,02-549-7889,http://li-eye.com/
retmusps@gmail.com,리트머스성형외과의원,서울 강남구,,02-567-8988,http://retmusps.com/
mano_ps@naver.com,마노성형외과의원,서울 서초구,,0000-0000,http://manops.co.kr/
mgtyps@naver.com,마이티성형외과의원,서울 강남구,,02-537-2200,https://www.mgty.co.kr/
moandlineps@naver.com,모앤라인성형외과의원,서울 강남구,,02-517-4890,http://moandlineps.com/
moplus_1@naver.com,모플러스성형외과의원,서울 서초구,,02-548-5863,http://www.moplusps.com
mulyps@naver.com,뮬리성형외과의원,서울 서초구,,02-512-7005,https://www.mulyps.com
minopsps@gmail.com,미노성형외과의원,서울 강남구,,02-6204-6333,http://www.minops.co.kr/
borndips@naver.com,본디성형외과의원,서울 서초구,,02-534-5533,http://www.borndips.com
bonps2017@gmail.com,비온성형외과의원,서울 강남구,,541-9559,http://bon-ps.com/
hello@saips.co.kr,사이성형외과의원,서울 강남구,,02-512-4647,https://www.saips.co.kr
samsungsueye@naver.com,삼성수안과의원,서울 관악구,,02-887-7500,https://samsungsueye.com
gsamsungtop@naver.com,삼성정형외과의원,서울 구로구,,02-2618-6611,http://구로삼성탑정형외과.com
sharpps.drk@gmail.com,샤프(SHARP)성형외과의원,서울 서초구,,02-599-8875,http://sharpps.kr
psseosw@naver.com,서상우성형외과의원,서울 강남구,,02-512-5753,http://www.drseosw.com/
info@paqson.com,서초 바른빛안과의원,서울 서초구,,02-6243-2000,https://barunbiteye.com
seoljyps@naver.com,설재윤성형외과의원,서울 강남구,,02-3442-7788,https://www.seoljaeyoon.co.kr
sungpumps@naver.com,성품성형외과의원,서울 서초구,,02-549-0077,https://sungpumps.com
cellupps@gmail.com,셀업성형외과의원,서울 강남구,,02-549-7900,https://www.cellup-ps.com/
sisun.pr@gmail.com,시선성형외과의원,서울 서초구,,02-595-7780,http://www.sisunps.com/
imips@naver.com,아이미김성민성형외과의원,서울 강남구,,02-549-0652,http://www.imiksm.co.kr/
icontactprs@naver.com,아이컨텍성형외과의원,서울 서초구,,02-534-7744,http://www.icontactprs.com/
beauty@asps.co.kr,압구정서울성형외과의원,서울 강남구,,02-547-5100,http://asps.co.kr
info@nups.co.kr,엔유성형외과의원,서울 은평구,,02-359-0120,https://www.nuplasticsurgery.com
mkclinic@mk-clinic.co.kr,엠케이성형외과의원,서울 강남구,,545-2299,http://www.mk-clinic.co.kr/
ysbonent@gmail.com,연세본이비인후과의원,서울 은평구,,02-6398-2331,https://www.ysbonent.com/
ysenb@naver.com,연세이앤비성형외과의원,서울 강남구,,02-514-2252,http://www.ysenb.co.kr/
lee@yejinps.co.kr,예진성형외과의원,서울 강남구,,02-514-9700,http://www.yejinps.co.kr
"omprs3332@gmail.com, omps0201@naver.com",오엠성형외과의원,서울 서초구,,02-541-3332,http://www.omprs.com/
operaps@naver.com,오페라성형외과의원,서울 서초구,,564-4300,http://www.operasurgery.co.kr
oliveclinic@naver.com,올리브성형외과의원,서울 강남구,,02-516-3323,http://www.oliveclinic.com/
webtick@gmail.com,유니성형외과의원,서울 강남구,,02-517-7891,http://www.uniprs.com
uvom@uvom.com,유봄성형외과의원,서울 강남구,,02-545-3700,http://www.uvom.com/
ueprs@naver.com,유이성형외과의원,서울 강남구,,02-516-6160,http://www.ueprs.com/
retrodb@icloud.com,유재욱재활의학과의원,서울 강남구,,02-514-4375,http://www.prolo.kr
1942yesps@naver.com,윤은성성형외과의원,서울 강남구,,02-518-2380,http://www.dryesamen.com
jin1748@naver.com,이진호성형외과의원,서울 서초구,,02-552-4999,http://www.e-jinho.com
manlee123@naver.com,이희문성형외과의원,서울 강남구,,02-518-6555,http://www.eyemagic.co.kr/
ittemps@ittemps.kr,잇템성형외과의원,서울 강남구,,0507-1469-9334,http://www.ittemps.kr?src=text&kw=0001D6
jwbeauty.m2@gmail.com,제이더블유(JW)정원성형외과의원,서울 강남구,,541-5114,http://www.jwbeauty.com
jewelryps2010@gmail.com,쥬얼리성형외과의원,서울 강남구,,0507-1438-2711,http://www.jewelryps.kr/
puregold@1stbutton.com,첫단추의원,서울 서초구,,02-518-3800,http://www.1stbutton.com
cjcosmetic@gmail.com,청담씨제이성형외과의원,서울 강남구,,02-3446-0018,http://www.cjcosmetic.com
md.care@hanmail.net,청담지움성형외과의원,서울 강남구,,02-578-8275,http://eazium.co.kr
hskimmdcara@naver.com,카라성형외과의원,서울 강남구,,02-516-8095,http://kimhyunsoo.co.kr/
comfortps@naver.com,컴포트성형외과의원,서울 강남구,,02-557-0775,http://www.comfortps.co.kr/
kowon@kowonps.com,코원성형외과의원,서울 강남구,,02-6242-7080,https://kowonps.com/
cocoblue@cocoline.co.kr,코코라인의원,서울 강남구,,02-540-2500,https://www.cocoline.co.kr/
cocoi5675@naver.com,코코아이성형외과의원,서울 강서구,,02-2661-5675,http://www.cocoi.co.kr
topclassprs1@gmail.com,탑클래스성형외과의원,서울 강남구,,02-567-3456,http://www.topps.co.kr/
tailor@tailorps.com,테일러성형외과의원,서울 강남구,,02-543-7020,http://tailorps.com
tiana@naver.com,티아나성형외과의원,서울 강남구,,02-552-7744,https://www.tiana.co.kr
help@tsprs.com,티에스성형외과의원,서울 강남구,,02-512-7580,http://www.tsprs.com/
topsurgery21@naver.com,티오피성형외과의원,서울 서초구,,02-545-8700,http://www.topsurgery.co.kr/
patimajo@naver.com,파티마의원,서울 영등포구,,02-2632-4082,https://파티마성형외과.com
profile_ps@naver.com,프로필성형외과의원,서울 강남구,,542-2500,https://youtube.com/@changeon
webtick@gmail.com,플라덴성형외과의원,서울 강남구,,02-900-5555,http://www.pladen.com
plannerps@naver.com,플래너성형외과의원,서울 서초구,,02-599-1777,http://www.plannerps.com/
hivom84@gmail.com,하이봄성형외과의원,서울 서초구,,02-512-3322,https://highvom.com/
hersheps@hanmail.net,허쉬성형외과의원,서울 강남구,,546-9400,http://www.hershe9.co.kr
hosan01@daum.net,호산의원,서울 강남구,,546-3491,http://www.ladyhosan.co.kr
bomgaeul@gmail.com,홍성철성형외과의원,서울 강남구,,542-2434,http://www.hairgraft.co.kr
"hse6026@daum.net, hse6026@hanmail.net",홍승업성형외과의원,서울 강남구,,730-7320,http://www.drhongps.com/
internationalcenter@gibbeum.com,기쁨병원,서울 서초구,,02-570-1234,http://gibbeumhospital.com
"sahtre@naver.com, symcirb@naver.com",삼육서울병원,서울 동대문구,,02-2244-0191,http://www.symcs.co.kr
"krc301@redcross.or.kr, master@rch.or.kr",서울적십자병원,서울 종로구,,02-2002-8000,https://www.rch.or.kr/web/rchseoul/main/
insa@hanilmed.net,의료법인한전의료재단 한일병원,서울 도봉구,,02-901-3114,http://www.kepcomedi.co.kr
swer@paik.ac.kr,인제대학교 상계백병원,서울 노원구,,02-950-1114,http://www.paik.ac.kr/sanggye
hi_webmaster@hallym.or.kr,한림대학교 강남성심병원,서울 영등포구,,02-829-5114,http://kangnam.hallym.or.kr
hk_webmaster@hallym.or.kr,한림대학교 한강성심병원,서울 영등포구,,02-2639-5114,http://hangang.hallym.or.kr
swhan123@chamc.co.kr,차의과학대학교 강남차병원,서울 강남구,,02-3468-3000,http://gangnam.chamc.co.kr
"kwak@insang.xyz, lamaisonclinic503@gmail.com",라메종의원,세종시 세종시,,044-715-7878,https://lamaison.clinic/
contact@bricksderma.com,브릭스피부과의원,세종시 세종시,,044-715-7587,https://www.bricksderma.com
mcc@amc.seoul.kr,서울아산신경외과의원,세종시 세종시,,044-868-5288,http://www.amc.seoul.kr/
sejongtheareum@naver.com,연세더아름의원,세종시 세종시,,044-715-7911,http://theareumclinic.co.kr
dwmedream@naver.com,웰에스테의원,세종시 세종시,,044-863-8271,http://www.medream.co.kr/
perfectviewman@naver.com,유스앤영서울뷰의원,세종시 세종시,,044-715-5199,https://seoulviewsejong.imweb.me
djwell1190@gmail.com,유웰비뇨의학과의원,세종시 세종시,,044-865-1190,https://www.uwurology.com/
content.itsme.clinic@gmail.com,잇츠미의원,세종시 세종시,,044-867-1108,http://itsme-clinic-sj.co.kr/
sjfirst01@naver.com,퍼스트아이소아청소년과의원,세종시 세종시,,044-905-1110,http://www.firsti.kr
scm0129@hanmail.net,서문365정형외과의원,세종시 세종시,,044-868-1039,http://sm365.koreasmc.co.kr/
