이메일 주소,이름,지역,진료과목,전화번호,웹사이트
dilis109@naver.com,서울의원,서울 강북구,,02-997-6600,https://daybeauclinic08.com
dilis109@naver.com,서울의원,서울 중랑구,,02-438-5975,https://daybeauclinic08.com
dilis109@naver.com,서울의원,서울 영등포구,,02-2069-1975,https://daybeauclinic08.com
cnnasanos777@naver.com,서울정형외과의원,서울 강동구,,02-473-7573,http://cnnasanos.co.kr
cnnasanos777@naver.com,서울정형외과의원,서울 도봉구,,02-956-2400,http://cnnasanos.co.kr
cnnasanos777@naver.com,서울정형외과의원,서울 금천구,,02-865-7582,http://cnnasanos.co.kr
cnnasanos777@naver.com,서울정형외과의원,서울 동대문구,,02-957-9226,http://cnnasanos.co.kr
"kchlee@seoultopclinic.com, master@seoultopclinic.com, pureal@naver.com, seoultopgj@gmail.com, teacherj@hanmail.net, urobora@seoultopclinic.com, uromin@naver.com, uromin@seoultopclinic.com",서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
seoultone@naver.com,서울톤피부과의원,서울 강남구,,02-576-5502,http://www.seoultone.kr/
snupower777@naver.com,서울힘내과의원,서울 강서구,,02-2659-5575,https://seoulpower777.modoo.link
admin@mothersps.com,서초서울마더스성형외과의원,서울 서초구,,02-525-2375,https://www.mothersps.com
dionslofficial@gmail.com,선릉디온의원,서울 강남구,,02-2138-3389,https://dion-sl.com/
somseiclinic@naver.com,섬세이의원,서울 강동구,,02-488-9119,https://somsei.com/
sungmonp11@hanmail.net,성모마음정신건강의학과의원,서울 중랑구,,02-972-4300,http://www.sungmom.com
sammind@naver.com,성모샘정신건강의학과의원,서울 도봉구,,02-951-0552,http://www.sungmosam.com
seyeclinic.kr@gmail.com,세예의원,서울 서초구,,,https://www.youtube.com/@SeyeClinic
sonkh@aphrozone.com,셀나인청담의원,서울 강남구,,02-566-6335,https://www.cellnine.co.kr
"cellable153@gmail.com, cellable153m@naver.com",셀러블153강남의원,서울 강남구,,02-511-8100,http://cellable153.com/
crfclinic@naver.com,셀리데이의원,서울 강남구,,02-553-3737,https://www.crfclinic.com
webtick@gmail.com,셀린의원,서울 서초구,,02-532-2550,https://www.cellinclinic9.com
webtick@gmail.com,셀린의원,서울 마포구,,02-2039-6155,https://www.cellinclinic4.com
webtick@gmail.com,셀린의원명동점,서울 중구,,02-3789-0824,https://www.cellinclinic8.com
cellnk@naver.com,셀앤케이의원,서울 강서구,,,https://www.cellnk.com
cellonclinic@naver.com,셀온피부과의원,서울 강남구,,02-546-1112,http://www.4clinic.co.kr
webtick@gmail.com,셀이즈랩의원,서울 서초구,,02-583-2220,https://www.cellis.co.kr/
"abcdef@naver.com, cellpia4u@naver.com",셀피아의료생활협동조합셀피아의원,서울 강남구,,02-1833-8899,http://cellpia.net/
sosuclinic@gmail.com,소수의원,서울 성동구,,02-3409-1207,https://sosuclinic.com
syobgy@naver.com,소연산부인과의원,서울 광진구,,02-469-9777,http://www.soyeon.co.kr/
info@soyoclinic.com,소요의원,서울 강남구,,02-511-0050,http://www.soyoclinic.com
soyoumedicalclinic@gmail.com,소유의원,서울 강남구,,0507-1483-2360,http://soyouclinic.com/
soi_clinic@naver.com,소이의원,서울 서초구,,,https://www.soiclinic24.co.kr/
asdfjbpark@naver.com,속튼튼내과의원,서울 동대문구,,02-3394-8175,https://soktntn-mo.imweb.me/
asdfjbpark@naver.com,속튼튼내과의원,서울 은평구,,02-356-8055,https://soktntn-mo.imweb.me/
ipigood1599@naver.com,솜씨좋은산부인과의원,서울 강남구,,02-575-1599,https://www.ipigood.kr
richdoc@naver.com,송파뉴셀의원,서울 송파구,,031-585-3658,http://www.spnewcellclinic.co.kr
mcc@amc.seoul.kr,송파서울이비인후과의원,서울 송파구,,02-420-8264,http://www.amc.seoul.kr/
sooneunclinic@naver.com,수앤은의원,서울 송파구,,02-420-1777,https://www.sooneunclinic.com/
suyubarobone@naver.com,수유바로본의원,서울 강북구,,02-991-7511,https://www.suyubarobone.co.kr
pssoon0@naver.com,순플러스성형외과의원,서울 서초구,,02-547-1705,http://www.soonplus.com/
snowglobalclinic@gmail.com,스노우글로벌의원,서울 서초구,,02-594-2114,https://gangnam-snow.co.kr
snowprs@gmail.com,스노우의원,서울 강남구,,02-558-2700,http://www.snowprs.com
snowprs@gmail.com,스노우의원,서울 노원구,,02-2038-9228,http://www.snowprs.com
"info@onsecurity.co.kr, info@smilewith.co.kr",스마일내과의원,서울 강북구,,02-900-3375,http://www.smilewith.co.kr/
star16500@naver.com,스타1 의원,서울 서대문구,,02-3217-6500,http://www.styleps.co.kr
shy0119@hanmail.net,스테이영피부과의원,서울 강남구,,02-514-7574,http://www.stay0skin.com/
skinbystory@naver.com,스토리피부과의원,서울 강남구,,02-545-7737,http://www.skinbystory.com
cinemaclinic@naver.com,시네마의원,서울 강남구,,02-517-1219,http://www.cinemaclinic.co.kr/
siaclinicgn@gmail.com,시아의원,서울 강남구,,02-517-7117,https://gangnam.sia-clinic.com/
cyanclinic@naver.com,시안의원,서울 서초구,,02-534-5555,http://www.cyanclinic.com/
000@naver.com,시온뷰티의원,서울 송파구,,02-404-7727,http://zionclinic.org
cooluro@cooluro.co.kr,시원한비뇨기과의원,서울 양천구,,02-2062-7510,http://www.cooluro.co.kr/
central20@naver.com,신당센트럴이비인후과의원,서울 중구,,02-2231-7690,https://sdcentralent-mo2.imweb.me
dionsinsa@gmail.com,신사디온의원,서울 강남구,,02-6956-9792,https://dion-ss.com/
sinsa_l@naver.com,신사엘성형외과의원,서울 강남구,,517-7410,http://www.sinsael.com/
garden4814@naver.com,신소애여성의원,서울 강남구,,02-3453-5712,http://www.sinsoeclinic.com
kaltenborn@nate.com,신의의원,서울 영등포구,,02-2678-3366,http://goldbody.co
honestyps@naver.com,아너스티성형외과의원,서울 서초구,,02-542-3777,https://m.booking.naver.com/booking/13/bizes/563095
babjyo@hanmail.net,아란의원,서울 용산구,,02-3785-3690,https://www.aranclinic.co.kr/kr/
aloha@naver.com,아로하피부과의원,서울 마포구,,02-6952-4880,https://www.alohaskin.co.kr/
beautifulskin@naver.com,아름다운피부과의원,서울 강북구,,02-990-0073,http://beautifulskin.mediguru.kr/
beautifulskin@naver.com,아름다운피부과의원,서울 서초구,,02-532-2235,http://beautifulskin.mediguru.kr/
elmo7618@naver.com,아름드리가정의원,서울 관악구,,02-858-2828,http://areumdri.kr/
amun2022@nate.com,아문성형외과의원,서울 강동구,,02-474-1517,http://amunhospital.com/
amiskingn@naver.com,아미스킨의원,서울 강남구,,,https://www.amiskin.co.kr
amiskingn@naver.com,아미스킨의원,서울 중구,,1773-7890,https://www.amiskin.co.kr
abelskin@abelskin.com,아벨피부과의원,서울 은평구,,02-3474-7779,http://www.abelskin.com/
ejkim3761@naver.com,아우레아의원,서울 중구,,02-318-6003,https://www.aureaclinic.co.kr/
pauls2001nz@hanmail.net,아우름의원,서울 서초구,,02-594-0080,http://www.aurumclinic.co.kr
helpcustomer@naver.com,아이들소아청소년과의원,서울 성동구,,02-2298-0144,https://smartstore.naver.com/
imindchild@gmail.com,아이마인드의원,서울 서초구,,02-597-8555,https://imindclinic.co.kr
aisufertility@naver.com,아이수산부인과의원,서울 서초구,,02-3483-2255,https://www.aisu.co.kr
drlipo@naver.com,아이엠퀸여성의원,서울 서초구,,02-571-0367,http://www.iamqueen.co.kr/
drbjm@hanmail.net,아트라인의원,서울 강남구,,02-518-9333,http://www.seoulartline.co.kr
hello-ent@naver.com,안녕이비인후과의원,서울 강서구,,02-6347-3030,https://helloentclinic.com/
asmps2020@naver.com,안성민성형외과의원,서울 송파구,,02-414-1114,https://ahnsungminplasticsurgery.co.kr/
antianclinic@gmail.com,안티안의원,서울 강남구,,02-6204-4321,http://antianclinic.com/
info@rnbps.com,알앤비성형외과의원,서울 강남구,,02-558-5800,http://www.rnbps.com
webtick@gmail.com,알파엠비뇨의학과의원,서울 강남구,,02-6953-0591,https://www.alphamaleclinic.co.kr/
help@richmore.kr,압구정리치모아의원,서울 강남구,,02-3448-0999,https://www.richmore.kr/
mbsbundo@hanmail.net,압구정바로보기안과의원,서울 강남구,,02-548-3133,http://www.barobogi.com/
17wjdwn@gmail.com,압구정비앤미의원,서울 강남구,,02-3445-1966,https://www.benme.co.kr/
blsclinicap@naver.com,압구정비엘에스의원,서울 강남구,,02-544-4841,http://blsclinic3.com/
wishplaning@gmail.com,압구정세가지소원의원,서울 강남구,,02-540-1233,https://www.3wishesps.com/
kai4095@naver.com,압구정에스앤비안과의원,서울 강남구,,02-3446-6666,https://snbeye.com/
1675ap.topline@gmail.com,압구정탑라인의원,서울 강남구,,02-517-1675,https://www.ap-topline.com
jminleemd@gmail.com,애경내과의원,서울 구로구,,02-851-2111,http://akclinic.imweb.me/
"apple_appn@naver.com, manofpro@gmail.com",애플산부인과의원,서울 성동구,,02-2298-6200,https://booking.naver.com/booking/13/bizes/1443158
"apple_appn@naver.com, manofpro@gmail.com",애플산부인과의원,서울 관악구,,02-886-8622,https://booking.naver.com/booking/13/bizes/1443158
"apple_appn@naver.com, manofpro@gmail.com",애플산부인과의원,서울 서초구,,02-530-8500,https://booking.naver.com/booking/13/bizes/1443158
"apple_appn@naver.com, manofpro@gmail.com",애플산부인과의원,서울 영등포구,,02-6331-1800,https://booking.naver.com/booking/13/bizes/1443158
psseokh@naver.com,앤드성형외과의원,서울 강남구,,02-574-9400,https://booking.naver.com/booking/13/bizes/814588
nbomseoul@gmail.com,앤봄의원,서울 마포구,,02-6952-0147,https://kr.nbomclinic.com/s/rxzl2
mdlamar@naver.com,앤퍼센트의원,서울 강남구,,02-2694-7585,http://npercentclinic.com/
master@nplusclinic.com,앤플러스의원,서울 강남구,,511-6300,http://www.nplusclinic.com/
yaan09@naver.com,얀의원,서울 강남구,,02-501-1323,https://yaanclinic.com
"gpk-usersupport@google.com, medilove1004@gmail.com",양준상의원,서울 강남구,,070-4219-3742,https://play.google.com/store/apps/details?id=com.yangjunesangclinic.medisol&pcampaignid=web_share
jjg3436@naver.com,어광수가정의학과의원,서울 광진구,,02-3436-0511,http://eoks.co.kr/
irvinederm@naver.com,어바인피부과의원,서울 영등포구,,02-780-3330,http://www.irvinederm.co.kr
sweetly79@nate.com,에버그린피부과의원,서울 강남구,,02-2187-7377,http://www.egskin.co.kr/
sdderm@naver.com,에스디피부과의원,서울 강남구,,02-549-7574,http://www.sdderm.co.kr
toy0591@naver.com,에스리본의원,서울 마포구,,02-1833-5881,https://www.s-reborn.com
sc301@sc301.co.kr,에스씨301의원,서울 강남구,,02-511-1550,http://www.sc301.co.kr
gounskin@hanmail.net,에스앤유피부과의원,서울 강남구,,02-3444-6033,https://www.snuclinic.org
bk.hr.301@gmail.com,에스에이치(SH)성형외과의원,서울 서초구,,02-512-5755,http://ksh-ps.com/
shclinic77@gmail.com,에스에이치의원,서울 서초구,,02-573-8261,http://www.shclinic.kr/
shclinic77@gmail.com,에스에이치의원,서울 강남구,,02-543-0031,http://www.shclinic.kr/
"asxvmprobertest@gmail.com, smart.journey.prober@gmail.com",에스엔(SN)재활의학과내과의원,서울 노원구,,02-949-7755,https://sites.google.com/view/snrmim
yuyu_0623@naver.com,에스탑의원,서울 강서구,,02-2605-7577,http://artline3.medirang.com/
abloompsclinic@naver.com,에이블룸성형외과의원,서울 강남구,,02-6332-3600,https://abloomclinic.com/
art07@designart.co.kr,에이아이의원,서울 서초구,,02-3472-4485,http://www.ailove.co.kr
amps5800@gmail.com,에이엠성형외과의원,서울 강남구,,02-542-5800,http://www.am-ps.co.kr
wnadna@naver.com,에이치투오의원,서울 강남구,,02-593-5670,http://www.htoaging.com
webtick@gmail.com,에이탑성형외과의원,서울 강남구,,02-555-0410,http://www.atopps.com/
info@etonne.kr,에톤성형외과의원,서울 서초구,,02-518-9990,https://etonne.kr/
epic@epicps.co.kr,에픽성형외과의원,서울 강남구,,02-546-8880,http://www.epicps.co.kr/
efilkorea@gmail.com,에필성형외과의원,서울 강남구,,02-6953-6635,https://www.efilface.com/
endietclinic.cn@gmail.com,엔디어트의원,서울 강남구,,02-6958-6390,https://endiet.co.kr
rhstbek@naver.com,엔슬림의원,서울 강남구,,02-6402-4500,http://www.n-slim.com/
angelmi@jangelmi.com,엔젤미의원,서울 강남구,,02-1661-8830,https://angelmiclinic.com/
ilikedoc@naver.com,엔젤소아청소년과의원,서울 성북구,,02-911-0009,http://angelkids.ilikedoc.kr
info@marketing-agency.com,엔터성형외과의원,서울 서초구,,,https://www.enterplasticsurgery.com/
elevclinic.official@gmail.com,엘레브의원,서울 강남구,,02-547-5470,http://www.elevclinic.co.kr/
lvprs8972@gmail.com,엘브이성형외과의원,서울 강남구,,02-540-8972,https://www.lv-ps.com/ko
"islro@nate.com, lnsclinic1@naver.com",엘앤에스비뇨기과의원,서울 강북구,,02-988-1151,http://www.lnsclinic.com
arikim73@gmail.com,엘여성의원,서울 동작구,,02-3280-7735,http://www.lwomenclinic.co.kr/
amredworld@gmail.com,엠레드의원,서울 강남구,,02-543-3110,https://amredclinic.com/ko
edgelinegangnam@naver.com,엣지라인의원,서울 서초구,,02-2135-8299,http://edge-line.kr/
webtick@gmail.com,여의도더원의원,서울 영등포구,,02-6958-6020,https://meast.theone114dyd.co.kr/index.php
dilis109@naver.com,여의도서울의원,서울 영등포구,,02-782-0051,https://daybeauclinic08.com
mdvision@nate.com,여의도유앤아이의원,서울 영등포구,,02-6951-5582,https://www.yuduni114.co.kr/
albertyi@daum.net,역삼이창훈이비인후과의원,서울 강남구,,02-564-5647,http://yeoksamlee-ent.co.kr
helpcustomer@naver.com,연세고은의원,서울 송파구,,02-425-7277,https://smartstore.naver.com/
ilggn@naver.com,연세나눔의원,서울 강서구,,02-2666-3616,https://www.shareclinic.com/
ydskin@gmail.com,연세드림의원,서울 도봉구,,02-955-2291,http://www.ydskin.com/
ysleeds1234@naver.com,연세리즈의원,서울 서초구,,02-333-0207,http://www.ysleeds.co.kr/
yonseimoever@naver.com,연세모에버의원,서울 강남구,,02-540-7588,https://www.moever.co.kr
metimeskin@gmail.com,연세미타임피부과의원,서울 강남구,,02-508-5881,http://www.metime.co.kr/
hswdreams@hanmail.net,연세성동가정의학과의원,서울 성동구,,02-499-3729,https://365ysm-mo4.imweb.me
"yonseiclinic1@naver.com, yonseiclinic@yonseiclinic.net",연세신효선성형외과의원,서울 강북구,,02-905-0690,http://www.yonseiclinic.net/
ainclinic@gmail.com,연세아인의원,서울 종로구,,02-723-9889,http://www.ysain.com/
ksodesign1@naver.com,연세애드미피부과의원,서울 도봉구,,02-906-1400,http://www.addbeauty.co.kr
skvein@naver.com,연세에스의원,서울 강남구,,02-2156-8800,http://www.yssh.kr/
philmam62@naver.com,연세위더스의원,서울 마포구,,02-323-1194,http://www.wusclinic.co.kr/
yonseidana@naver.com,연세이비인후과의원,서울 강북구,,02-999-5370,https://booking.naver.com/booking/13/bizes/609897
yonseidana@naver.com,연세이비인후과의원,서울 구로구,,02-3666-7575,https://booking.naver.com/booking/13/bizes/609897
yonseidana@naver.com,연세이비인후과의원,서울 종로구,,02-747-4333,https://booking.naver.com/booking/13/bizes/609897
"cjenm.support@cj.net, cjenmstudios.contest@cj.net",연세정내과의원,서울 동대문구,,02-924-6575,http://yonseijung.com/
ysje4293119@naver.com,연세조은내과의원,서울 관악구,,02-889-3375,http://연세조은내과.com/
yscocoent@naver.com,연세코코이비인후과의원,서울 강남구,,02-555-5075,http://www.cocoent.kr/default/
sbclinic@sbclinic.kr,연세탑뷰티의원,서울 서초구,,02-533-4287,http://www.sbclinic.kr/
nfelicewoman@gmail.com,연세펠리체여성의원,서울 강남구,,02-448-5656,https://www.youtube.com/@형희선의성의보감
dbkbm@naver.com,연세프리미엄가정의학과의원,서울 송파구,,02-6958-7580,http://연세프리미엄.com
yhmc0306@daum.net,연세하나로의원,서울 중구,,02-2272-7728,https://www.yhmc.co.kr
admin@yshueclinic.co.kr,연세휴가정의학과의원,서울 서초구,,02-3472-7582,https://yshueclinic.co.kr
ds-kang@daum.net,연세힐피부과의원,서울 송파구,,02-423-5151,http://www.healskin.co.kr
khk30697@naver.com,열린연세의원,서울 강서구,,02-2652-0072,http://www.yyos.co.kr/
khk30697@naver.com,열린연세정형외과의원,서울 구로구,,02-2617-8222,http://www.yyos.co.kr/
khk30697@naver.com,열린연세정형외과의원,서울 강서구,,02-2608-6613,http://www.yyos.co.kr/
dilis109@naver.com,영등포데이뷰의원,서울 영등포구,,02-6952-4842,https://daybeauclinic08.com
000clinic.marketing@gmail.com,영영영의원,서울 서초구,,,https://www.000clinic.com
"yelinebe@gmail.com, yjukhome@gmail.com",예라인의원,서울 강남구,,02-6951-0071,https://ylcell.com
dr67042@naver.com,예예의원,서울 금천구,,02-838-0675,http://yeyeclinic.ad-media.kr/
ogncell-ddm@naver.com,오가나셀 피부과의원 동대문점,서울 동대문구,,02-2038-3275,https://oganaskinddm.com
ognmagok@naver.com,오가나셀피부과의원마곡점,서울 강서구,,02-2659-2888,https://oganacell-magok.com/
oracleprs@naver.com,오라클성형외과의원,서울 동대문구,,02-2244-7575,https://moracleprs4np.zaemit.com/
"aubeclinic@gmail.com, naubeclinic1@naver.com",오브의원,서울 용산구,,02-595-4916,https://youtube.com/@aubeclinic?si=9ZH59TKPppuoo4NS
scme5541@naver.com,오블리주의원,서울 마포구,,02-393-5541,https://booking.naver.com/booking/13/bizes/167377?area=pll
orbitclinic.kr@gmail.com,오빗의원,서울 강남구,,02-517-8004,http://www.orbit-clinic.com/
landt777@naver.com,오에스티의원,서울 서대문구,,02-322-7570,http://www.ostclinic.co.kr
gangnam_bom@naver.com,오크우드봄의원,서울 강남구,,02-6925-5755,https://owbomclinic.com
privacypolicyupdates@automattic.com,온마취통증의학과의원,서울 동작구,,02-835-7588,https://onpain.clinic/
olimeye2024@naver.com,올림안과의원,서울 강남구,,02-599-0110,https://olimeye.com
youryoungps@gmail.com,와이영성형외과의원,서울 강남구,,02-568-7625,https://youryoung.co.kr/
tommso@naver.com,우리365의원,서울 강서구,,02-3663-3119,http://woori365.com/
woouro@woouro.com,우비뇨기과의원,서울 송파구,,02-404-7220,http://woouro.com/
jimmy125@naver.com,우아한여성의원,서울 강남구,,02-541-4501,http://www.wooahanwoman.kr/
tshs17th@gmail.com,울트라정형외과의원,서울 관악구,,02-862-1275,http://www.ultraos.co.kr
yeohwa@hotmail.com,움튼산부인과의원,서울 마포구,,02-322-2289,http://www.wombtunes.org/
wonderfulprs@gmail.com,원더풀성형외과의원,서울 서초구,,02-512-9996,https://wonderfulps.com/
"asxvmprobertest@gmail.com, smart.journey.prober@gmail.com",원상희외과의원,서울 서대문구,,02-308-2301,https://sites.google.com/view/drwonsh
wellasdermatology@naver.com,웰라스피부과의원,서울 강남구,,02-556-2556,http://wellasclinic.com
well@wellclinic.co.kr,웰비뇨기과의원,서울 서대문구,,02-3217-8875,http://www.wellclinic.co.kr/
well@stonewell.co.kr,웰비뇨기과의원,서울 동대문구,,02-2248-8245,http://www.stonewell.co.kr/
scrtgarden@hanmail.net,웰스킨의원,서울 서초구,,02-532-7579,http://www.wellskinclinic.net/
web@email.net,위즈미여성의원,서울 서초구,,02-2651-3030,http://wmclinic.co.kr/
ulineclinic00@naver.com,유라인의원,서울 강남구,,02-516-7588,https://ulinebody.com/?src=image&kw=0018E2
eureka_skin@naver.com,유레카피부과의원,서울 강남구,,02-3446-7515,http://www.eurekaskin.com
rngy0221@naver.com,유로스메디컬의원,서울 강남구,,02-2039-2577,https://urosmedicalcenter.com/
jhng70@naver.com,유안정형외과의원,서울 서초구,,02-6203-7882,http://www.uahn.co.kr/
mdvision@nate.com,유앤아이의원 구로점,서울 구로구,,02-6956-6031,https://www.gruni114.co.kr/
mdvision@nate.com,유앤아이의원명동점,서울 중구,,02-6956-6021,https://www.mduni114.co.kr/
mdvision@nate.com,유앤아이피부과의원,서울 성동구,,02-2295-6020,https://www.wsnuni114.co.kr/
uonneclinic@naver.com,유온느의원,서울 마포구,,02-332-6560,https://uonneclinic.co.kr
djwell1190@gmail.com,유웰비뇨의학과의원,서울 강남구,,02-501-1190,http://www.sjwell.com/
123uzing@naver.com,유진스의원,서울 강남구,,02-516-3070,http://eugensclinic.com/
youtoo5148833@gmail.com,유투성형외과의원,서울 강남구,,02-514-8843,https://u2ps.kr/
"manofpro@gmail.com, sshgsgs@naver.com",은평삼성화외과의원,서울 은평구,,02-6352-7575,http://www.samsunghwa.co.kr
moonturks@naver.com,이과수비뇨기과의원,서울 금천구,,02-807-8881,http://booking.naver.com/booking/13/bizes/862127
contact@erutan.co.kr,이루탄메디케어의원,서울 금천구,,1533-2575,https://erutan.co.kr/
info@imageup.co.kr,이미지업의원,서울 서초구,,02-555-1550,https://www.imageup.co.kr/
leehy0305@hanmail.net,이안의원,서울 강남구,,02-538-3110,http://www.ianclinic.kr
esps1001@naver.com,이에스청담성형외과의원,서울 강남구,,02-540-6042,http://www.escheongdam.co.kr/
eoclinic252525@gmail.com,이오의원,서울 강남구,,02-3444-9555,http://www.eoclinic.kr/
penicho@naver.com,이윤수조성완비뇨기과의원,서울 중구,,02-779-4500,http://www.penilee.co.kr
jwbyun2002@naver.com,이화더블유산부인과의원,서울 마포구,,02-363-7588,http://www.ewhawobgy.com/
encodeclinic@gmail.com,인코드의원,서울 강남구,,02-561-6089,https://www.encodeclinic.co.kr/
psintro@naver.com,인트로성형외과의원,서울 서초구,,02-515-8008,https://www.introps.co.kr
ilchiplastic@gmail.com,일치성형외과의원,서울 강남구,,02-567-0312,https://www.ilchips.com
contact@jarada.kr,자라다의원,서울 성동구,,02-511-6913,https://jarada.kr
"stinkyjh@naver.com, trustnhope@naver.com",잠실닥터에버스의원,서울 송파구,,02-425-2010,https://evers13.co.kr/
"cjenm.support@cj.net, cjenmstudios.contest@cj.net",정내과의원,서울 마포구,,02-336-7570,http://yonseijung.com/
neonadsl@naver.com,제너리스의원 연신내점,서울 은평구,,02-6949-5703,https://yeonsinnae.generless.com/
jdclinic3434@naver.com,제이디의원,서울 강남구,,02-523-7581,http://www.jdclinic.com/
"jfclinic0526@gmail.com, jfsyderma@naver.com",제이에프셀피부과의원,서울 강남구,,02-515-0526,http://www.jfclinic.com/
jmclinicsc@gmail.com,제이엠가정의학과의원,서울 서초구,,02-534-2090,https://jmhealth.co.kr/
jmskin77@gmail.com,제이엠김정민피부과의원,서울 서초구,,02-6953-1212,http://jmskin.co.kr
jayjunps@gmail.com,제이준성형외과의원,서울 강남구,,02-563-0530,https://www.youtube.com/@jayjunplasticsurgery9968
parkjk@jk-corp.co.kr,제이케이성형외과의원,서울 강남구,,02-3442-1142,https://www.jkplastic.com
help@jeilent.com,제일이비인후과의원,서울 강남구,,02-517-5085,http://jeilent.com
"wdcman@daum.net, wdcuman@daum.net",조병수의원,서울 강남구,,02-541-3991,http://www.신장.com/
jpclinic8830@naver.com,조앤박의원,서울 강남구,,02-517-8830,http://www.joandpark.com/
jomossi1212@naver.com,조은이비인후과의원,서울 금천구,,892-8575,https://joeunclinic.com
changchd@gmail.com,조창현내과의원,서울 성동구,,02-2297-0406,https://hyunim.mobidoc.us
ys-jeon1001@hanmail.net,중랑연세내과의원,서울 중랑구,,02-6956-1757,http://www.sandolhospital.com/
joongangos@naver.com,중앙정형외과의원,서울 동대문구,,02-953-2282,http://www.joongangclinic.com
joongangos@naver.com,중앙정형외과의원,서울 성북구,,02-912-2326,http://www.joongangclinic.com
juliet526@naver.com,지앤산부인과의원,서울 구로구,,02-852-2828,http://www.jiaen.co.kr
"baramsok@daum.net, huu@huu.kr",지인산부인과의원,서울 성북구,,02-923-8888,http://www.huu.kr
master@master.com,지힐링스퀘어의원,서울 강남구,,02-546-2575,http://www.gclinic.kr/
ugly3bros@gmail.com,차이마취통증의학과의원,서울 관악구,,02-884-0075,http://chypain.com/
chai-clinic@naver.com,차이의원,서울 마포구,,02-6933-6626,https://chaiclinic.co.kr
sielcha@hanmail.net,차인혜내과의원,서울 서초구,,02-3481-1919,http://drchaim.com/
chamdaunclinic@gmail.com,참다운내과의원,서울 종로구,,02-2272-9998,http://chamdaunclinic.com
charmloveos@naver.com,참사랑가정의원,서울 송파구,,02-407-7588,http://csros.com/
jihyuntaiyun@naver.com,참사랑의원,서울 노원구,,02-933-7575,https://chamsarang1075.com
jihyuntaiyun@naver.com,참사랑의원,서울 중구,,2233-7748,https://chamsarang1075.com
idcharm23@naver.com,참의원,서울 관악구,,02-838-3380,http://www.cclinic.kr
info@changskin.com,창피부과의원,서울 강남구,,02-538-3575,http://www.changskin.com
skinchae@naver.com,채희재피부과의원,서울 은평구,,02-385-3330,http://www.skinchae.co.kr
"joostyle99@naver.com, trustnhope@naver.com",청담글래시피부과의원,서울 강남구,,02-515-5255,https://booking.naver.com/booking/13/bizes/695390?theme=place&area=ple
naolclinic.kr@gmail.com,청담나올의원,서울 강남구,,02-741-2255,https://www.naolclinic.com
theoskinclinic@gmail.com,청담더오피부과의원,서울 강남구,,02-3444-0501,https://www.theoskinclinic.com
ruby_clinic@naver.com,청담루비의원,서울 강남구,,02-515-2005,https://www.rubyclinic-cheongdam.com/
drohhappy@hanmail.net,청담바롬의원,서울 용산구,,02-3275-7900,http://www.varom.kr/
jsale31@naver.com,청담보드레의원,서울 노원구,,02-6737-7776,https://www.cd-bodre.com/
docyjh@naver.com,청담비아이의원,서울 강남구,,02-501-2727,http://www.cdbi.co.kr/
bnaclinicofficial@gmail.com,청담비포앤애프터의원,서울 강남구,,02-544-1614,http://bnaclinic.co.kr/
"cheongdamcellclinic@naver.com, jhjang@carecrm.co.kr",청담셀의원,서울 강남구,,02-514-2225,https://booking.naver.com/booking/13/bizes/942672
info@ardenclinic.com,청담아르덴의원,서울 강남구,,02-518-1259,https://www.cheongdam-arden.com/
info@anneclinic.com,청담안느의원,서울 강남구,,02-545-2332,https://anneclinic.com/
"cheongdameclat_de@naver.com, swing1984@naver.com",청담에끌라드의원,서울 강남구,,02-6120-8888,http://www.eclatde.com
cdaceclinic@daum.net,청담에이스의원,서울 강남구,,02-511-8556,https://cdaceclinic.com
deesse2015@naver.com,청담여신성형외과의원,서울 강남구,,02-1800-2662,http://deesse.co.kr/main/main.php
webtick@gmail.com,청담오케이의원,서울 강남구,,02-3446-7588,http://www.okayps.com/
content.itsme.clinic@gmail.com,청담잇츠미의원,서울 강남구,,02-515-0555,http://itsme1.kr/
jeunex.ch@gmail.com,청담쥬넥스피부과의원,서울 강남구,,549-0025,https://www.jeunexclinic.com
heal2022@naver.com,청량힐정형외과의원,서울 동대문구,,02-967-7588,https://청량힐정형외과.com
angelcyy@naver.com,최윤영내과의원,서울 강북구,,02-982-7575,http://www.herdoctor.co.kr/
angelcyy@naver.com,최윤영산부인과의원,서울 은평구,,02-382-0220,http://www.herdoctor.co.kr/
contactus@k-cent.com,치유성형외과의원,서울 강남구,,0507-1387-1141,http://chiups.com
elcid707@naver.com,코넬비뇨의학과의원,서울 광진구,,02-468-8119,http://www.conel.co.kr
beautydr@hotmail.com,코앤유의원,서울 강서구,,02-2661-0567,http://www.conyou.co.kr
cohen@naver.com,코헨의원,서울 강남구,,02-568-2580,http://www.cohenclinic.co.kr/
collnaum1@gmail.com,콜나움의원,서울 강남구,,02-562-1374,http://collnaum.co.kr/
qdclinic@naver.com,큐디의원,서울 강남구,,02-514-1650,https://qdclinic.co.kr/
iyou0311@naver.com,클린앤미피부과의원,서울 마포구,,02-307-3375,http://www.cleannmi.co.kr
kyolseoul.reserve@gmail.com,키올의원,서울 서초구,,,https://kyol.world
targetps@kakao.com,타겟성형외과의원,서울 강남구,,02-545-0345,https://www.targetprs.com/
"timeless1034@gmail.com, tlskin@naver.com",타임리스피부과의원,서울 서대문구,,02-365-0077,http://www.tlkyodae.com
