hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho
비앤유의원,의원,,,"서울특별시 서초구 방배로 81, 3층 (방배동, 유경빌딩)",서울,서초구,방배동,525-3599,http://www.bnuclinic.com/,"2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com",,0,1,20071023,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
비에스티성형외과의원,의원,,,"서울특별시 강남구 영동대로 616, 6,7층 (삼성동)",서울,강남구,삼성동,02-542-2050,https://youtube.com/@bstps,yt-support-solutions-kr@google.com,,0,2,20190404,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz
비엔성형외과의원,의원,,,"서울특별시 강남구 테헤란로 105, 3층 (역삼동)",서울,강남구,역삼동,552-9100,http://bnps.co.kr/,hosting@gabia.com,,0,1,20141224,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz
비욘드의원,의원,,,"서울특별시 강남구 논현로 826, 제이와이(JY빌딩) 6층 (신사동)",서울,강남구,신사동,,https://www.youtube.com/@dr.hyojung,yt-support-solutions-kr@google.com,문효정입,0,1,20250604,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz
비타민의원,의원,,,"서울특별시 광진구 천호대로 671, 파크타운 204호 (구의동)",서울,광진구,구의동,02-446-8881,https://youtube.com/@비타민의원,yt-support-solutions-kr@google.com,,0,1,20140122,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz
비타민의원,의원,,,"서울특별시 중랑구 망우로 473, 무궁화빌딩 3층 (망우동)",서울,중랑구,망우동,02-493-0900,https://youtube.com/@비타민의원,yt-support-solutions-kr@google.com,,0,1,20160414,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz
비티성형외과의원,의원,,,"서울특별시 서초구 서초대로77길 17, BLOCK77 702호 (서초동)",서울,서초구,서초동,,https://www.btprs.co.kr,btps0518@naver.com,,0,3,20230509,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz
비티에프의원,의원,,,"서울특별시 강남구 언주로 869, 서영빌딩 5층 502호 (신사동)",서울,강남구,신사동,02-542-4067,http://btfclinic.co.kr/,medyams@naver.com,,0,1,20210927,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz
비티큐의원,의원,,,"서울특별시 강남구 선릉로90길 48, 2층,3층,4층 (대치동)",서울,강남구,대치동,070-4131-9048,https://www.btq.co.kr,"info@btq.co.kr, wy.choi1@lingtea.co.kr",,0,1,20250604,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz
빌리프성형외과의원,의원,,,"서울특별시 서초구 강남대로 531, 4,5,6 층 (반포동)",서울,서초구,반포동,02-567-5255,https://vlif.co.kr/06_etc/etc01.php,vlifps2@naver.com,심우철,0,9,20210706,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz
빛샘안영우의원,의원,,,"서울특별시 송파구 법원로 128, 문정역SKV1 A321호 (문정동)",서울,송파구,문정동,02-430-7530,https://www.youtube.com/channel/UCteBPvZ0fJBk4v4-Y6KzFew,yt-support-solutions-kr@google.com,,0,1,20010827,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz
빛이난다의원,의원,,,"서울특별시 중구 명동8길 8-9, 2~4층 (명동2가)",서울,중구,명동2가,02-318-1102,http://btnanda.com,btnd@btnanda.com,,0,1,20210913,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz
쁘띠플러스의원,의원,,,"서울특별시 강서구 공항대로 186, 2층 201~2호 (마곡동)",서울,강서구,마곡동,02-2661-7101,https://youtube.com/@petitplusclinic-mg,yt-support-solutions-kr@google.com,,0,1,20201027,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz
사려니의원,의원,,,"서울특별시 영등포구 문래로 180, 영등포 센트럴 푸르지오 시티 202, 208, 209호 (영등포동4가)",서울,영등포구,영등포동4가,02-2671-3041,https://saryeoni-clinic.com/,saryeoni_clinic@naver.com,박철형,0,1,20250324,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz
산소의원,의원,,,"서울특별시 종로구 수표로 105, 3층 (종로2가, 육의전빌딩)",서울,종로구,종로2가,02-733-7343,http://www.sansoclinic.co.kr,sanso@naver.com,,0,1,20090501,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz
산소피부과의원,의원,,,"서울특별시 강남구 압구정로50길 9, 2, 3층 (신사동)",서울,강남구,신사동,516-0202,https://leaders-mg.com/,master@beautyleader.co.kr,휴진,0,1,20010720,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz
삼성강내과의원,의원,,,"서울특별시 송파구 양재대로 1222, 올림픽프라자 2층 70,3호 (방이동)",서울,송파구,방이동,02-407-7950,https://sites.google.com/view/skangim,skim2696@hanmail.net,,0,1,20190429,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
삼성더건강내과의원,의원,,,"서울특별시 강남구 선릉로 34, 4층 (개포동)",서울,강남구,개포동,02-6953-0815,http://ssplusmed.com/,ss-plus-med01@naver.com,이미지,0,2,20230424,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz
삼성정형외과의원,의원,,,"서울특별시 금천구 독산로 290, (독산동)",서울,금천구,독산동,02-858-3307,http://구로삼성탑정형외과.com,gsamsungtop@naver.com,김형직,0,1,20070903,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz
삼성정형외과의원,의원,,,"서울특별시 영등포구 영등포로 157, (당산동1가)",서울,영등포구,당산동1가,02-2068-8275,http://구로삼성탑정형외과.com,gsamsungtop@naver.com,김형직,0,1,20000605,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
삼성푸른소아청소년과의원,의원,,,"서울특별시 마포구 마포대로 201, 1층 (아현동, 트라팰리스2차, 110호, 111호 일부)",서울,마포구,아현동,070-5055-6060,http://sspureun.co.kr/,hosting@gabia.com,,0,1,20150506,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz
삼성푸른의원,의원,,,"서울특별시 중구 다산로42길 80, 1층 (신당동)",서울,중구,신당동,02-2231-4154,http://sspureun.co.kr/,hosting@gabia.com,,0,1,20040423,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz
삼성필의원,의원,,,"서울특별시 동작구 흑석로 106-7, (흑석동)",서울,동작구,흑석동,02-821-1001,https://feel-clinic.co.kr/,samsfeel@naver.com,이미지,0,1,20040427,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz
상상의원,의원,,,"서울특별시 강남구 도산대로 131, 지하1층,2-4층 (신사동)",서울,강남구,신사동,02-424-4895,http://www.ssppeum.com/,secretyong76@naver.com,브랜드,0,12,20241023,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz
새론바디의원,의원,,,"서울특별시 서초구 서초대로 270, 서보빌딩 2층 (서초동)",서울,서초구,서초동,02-3486-8517,http://saeronbody-clinic.com/,hosting@gabia.com,,0,1,20220628,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz
샤인더마의원,의원,,,"서울특별시 성동구 왕십리로 331, 공영빌딩 4층 (하왕십리동)",서울,성동구,하왕십리동,02-6951-1870,http://www.shinederma.com,shinederma11@gmail.com,,0,2,20220812,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz
샤인영의원,의원,,,"서울특별시 광진구 광나루로 382, 203호 (화양동)",서울,광진구,화양동,02-497-9191,http://www.shineyoungclinic.com/,shineyoungclinic@naver.com,상담,0,1,20250918,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz
샤인의원,의원,,,"서울특별시 양천구 오목로 322, 보성빌딩 2층 (목동)",서울,양천구,목동,02-2654-4440,http://shineclinic7.com/,01198765403@naver.com,홍현표,0,1,20070531,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz
샤인의원,의원,,,"서울특별시 서초구 신반포로 339, 논현빌딩 213호 (잠원동)",서울,서초구,잠원동,02-542-1357,http://shineclinic7.com/,01198765403@naver.com,홍현표,0,1,20200409,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz
서울U비뇨의학과의원,의원,,,"서울특별시 서대문구 통일로 135, 충정빌딩 3층 (충정로2가)",서울,서대문구,충정로2가,02-6383-3320,http://www.seoulu-uro.co.kr,hosting@gabia.com,,0,1,20200915,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQyIyQ3IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz
서울가정의학과의원,의원,,,"서울특별시 마포구 포은로 68, 2층 (망원동)",서울,마포구,망원동,02-323-9102,https://daybeauclinic02.com/branch/,dilis109@naver.com,김동영,0,1,20020906,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz
서울가정의학과의원,의원,,,"서울특별시 서대문구 세검정로1길 93, 상가A동 207호 (홍은동, 벽산아파트)",서울,서대문구,홍은동,02-395-6323,https://daybeauclinic02.com/branch/,dilis109@naver.com,김동영,0,1,20030512,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
서울가정의학과의원,의원,,,"서울특별시 종로구 통일로12길 23, 308호 (무악동, 무악현대아상가)",서울,종로구,무악동,02-722-3490,https://daybeauclinic02.com/branch/,dilis109@naver.com,김동영,0,1,20010719,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
서울가정의학과의원,의원,,,"서울특별시 강북구 솔샘로 243, (미아동)",서울,강북구,미아동,02-945-1825,https://daybeauclinic02.com/branch/,dilis109@naver.com,김동영,0,1,20060328,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz
서울가정의학과의원,의원,,,"서울특별시 강서구 가로공원로76길 56, 2층 (화곡동)",서울,강서구,화곡동,02-2694-7500,https://daybeauclinic02.com/branch/,dilis109@naver.com,김동영,0,1,20081117,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz
서울가정의학과의원,의원,,,"서울특별시 강동구 양재대로 1466, (길동)",서울,강동구,길동,02-474-8281,https://daybeauclinic02.com/branch/,dilis109@naver.com,김동영,0,1,20100407,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz
서울늘봄메디칼내과의원,의원,,,"서울특별시 구로구 구로중앙로 217, 이안과빌딩 3층 (구로동)",서울,구로구,구로동,02-2675-3247,http://www.snuneulbom.com,snubom2024@naver.com,,0,1,20240902,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz
서울베스트외과의원,의원,,,"서울특별시 강남구 테헤란로 109, 강남제일빌딩 7층 (역삼동)",서울,강남구,역삼동,02-566-2030,https://youtube.com/channel/UCc-j8OZFhmgWukoc0pnkwNA?si=uIDuhfSuIHGngWox,yt-support-solutions-kr@google.com,미라클스,0,1,20191220,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz
서울본내과의원,의원,,,"서울특별시 마포구 양화로 133, 서교타워 3,5,18층 (서교동)",서울,마포구,서교동,02-3143-2220,https://www.seoulbon.co.kr/,seoulbonimclinic@gmail.com,특진,0,13,20020228,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz
서울삼성여성의원,의원,,,"서울특별시 송파구 석촌호수로 61, 트리지움 413호 (잠실동)",서울,송파구,잠실동,02-2202-0230,http://www.drkoo.co.kr,drkoocokr@naver.com,구영아,0,1,20120907,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz
서울삼성정형외과의원,의원,,,"서울특별시 강서구 금낭화로 91-2, 2층 (방화동)",서울,강서구,방화동,02-2666-9677,http://www.ssos.co.kr,"ssos@ssos.co.kr, support@gmail.com",박재철,0,1,20050207,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz
서울삼성정형외과의원,의원,,,"서울특별시 광진구 면목로 128, 2층 (중곡동)",서울,광진구,중곡동,02-498-5505,http://www.ssos.co.kr,"ssos@ssos.co.kr, support@gmail.com",박재철,0,1,20200929,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz
서울소아청소년과의원,의원,,,"서울특별시 강동구 명일로 172, (둔촌동, 둔촌푸르지오아파트)",서울,강동구,둔촌동,02-479-1175,https://www.shareclinic.com/,ilggn@naver.com,서동훈,0,1,20100920,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz
서울소아청소년과의원,의원,,,"서울특별시 강서구 양천로69길 11, (염창동)",서울,강서구,염창동,02-3665-1114,https://www.shareclinic.com/,ilggn@naver.com,서동훈,0,1,20020902,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz
서울안내과의원,의원,,,"서울특별시 마포구 월드컵로 75, 3층 (망원동)",서울,마포구,망원동,02-325-8708,https://www.littledoctor.co.kr/,idealja@naver.com,진료과목,0,1,20070821,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz
서울연합의원,의원,,,"서울특별시 중랑구 중랑역로 62, 3,4층 303,401호 (중화동)",서울,중랑구,중화동,02-435-4878,http://ssunclinic.com/,hosting@gabia.com,정형외과,0,1,19980126,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz
서울영재의원,의원,,,"서울특별시 용산구 만리재로 176, 2~3층 (서계동)",서울,용산구,서계동,,http://www.goodoc.co.kr/hospitals/16736,gdcs@goodoc.co.kr,장영주,0,1,20210831,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz
서울유정갑외과의원,의원,,,"서울특별시 서초구 서초대로77길 3, 1206호 (서초동, 아라타워)",서울,서초구,서초동,02-534-4205,http://www.seoulbreast.com/,"info@medica.com, moreekim@naver.com",,0,1,20160328,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz
서울의원,의원,,,"서울특별시 노원구 월계로 370, 희성프라자 201,202호 (월계동)",서울,노원구,월계동,02-993-2161,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20010214,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz
서울의원,의원,,,"서울특별시 성북구 인촌로 92, 2층 (안암동5가)",서울,성북구,안암동5가,02-997-2682,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20080107,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz
서울의원,의원,,,"서울특별시 은평구 갈현로 206, 2층 (갈현동)",서울,은평구,갈현동,02-353-6410,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20040120,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz
서울의원,의원,,,"서울특별시 강북구 삼양로 613, 2층 (우이동)",서울,강북구,우이동,02-997-6600,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20080114,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz
서울의원,의원,,,"서울특별시 중랑구 상봉중앙로1길 32, 2층 (상봉동)",서울,중랑구,상봉동,02-438-5975,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20020426,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz
서울의원,의원,,,"서울특별시 영등포구 영중로 47, 2층 (영등포동6가)",서울,영등포구,영등포동6가,02-2069-1975,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20160314,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz
서울정형외과의원,의원,,,"서울특별시 강동구 구천면로 304, 일주빌딩 3층 (천호동)",서울,강동구,천호동,02-473-7573,http://cnnasanos.co.kr,cnnasanos777@naver.com,전화,0,1,20020629,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz
서울정형외과의원,의원,,,"서울특별시 도봉구 마들로 684, 2,3층 (도봉동, 안세빌딩)",서울,도봉구,도봉동,02-956-2400,http://cnnasanos.co.kr,cnnasanos777@naver.com,전화,0,1,20030521,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDgjJDgz
서울정형외과의원,의원,,,"서울특별시 금천구 시흥대로 440, (독산동)",서울,금천구,독산동,02-865-7582,http://cnnasanos.co.kr,cnnasanos777@naver.com,전화,0,1,20100226,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
서울정형외과의원,의원,,,"서울특별시 동대문구 고산자로 476, 오성빌딩 2층 (제기동)",서울,동대문구,제기동,02-957-9226,http://cnnasanos.co.kr,cnnasanos777@naver.com,전화,0,1,20030305,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz
서울진피부과의원,의원,,,"서울특별시 노원구 동일로 1402, 3층 (상계동, 기업빌딩)",서울,노원구,상계동,02-931-7075,https://youtube.com/@drjin4skin,yt-support-solutions-kr@google.com,,0,1,20140415,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz
서울큐재활의학과의원,의원,,,"서울특별시 송파구 송파대로 391, 2층,3층 (석촌동)",서울,송파구,석촌동,02-416-0110,https://www.youtube.com/channel/UCrXSSWzFgdLQUzPj_qJ0dxQ,yt-support-solutions-kr@google.com,서울큐재,0,1,20190212,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz
서울탑비뇨기과의원,의원,,,"서울특별시 송파구 올림픽로 119, 5층 28호 (잠실동, 잠실파인애플상가)",서울,송파구,잠실동,02-425-5757,http://seoultopuro.com/,hosting@gabia.com,,0,1,20011119,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
서울탑비뇨기과의원,의원,,,"서울특별시 동작구 보라매로5가길 16, 504호 (신대방동)",서울,동작구,신대방동,02-6334-0137,http://www.seoultopclinic.com/,"kchlee@seoultopclinic.com, master@seoultopclinic.com, pureal@naver.com, seoultopgj@gmail.com, teacherj@hanmail.net, urobora@seoultopclinic.com, uromin@naver.com, uromin@seoultopclinic.com",임대정,0,1,20020404,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz
서울탑비뇨기과의원,의원,,,"서울특별시 광진구 자양로 95, 7층 (자양동, 도광빌딩)",서울,광진구,자양동,02-453-2325,http://seoultopuro.com/,hosting@gabia.com,,0,1,20170529,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDgjJDgz
서울톤피부과의원,의원,,,"서울특별시 강남구 선릉로 48, 2,3,4층 (개포동)",서울,강남구,개포동,02-576-5502,http://www.seoultone.kr/,seoultone@naver.com,김진용,0,2,20240709,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz
서울힘내과의원,의원,,,"서울특별시 강서구 양천로 461, 주영빌딩 2층 201호 (가양동)",서울,강서구,가양동,02-2659-5575,https://seoulpower777.modoo.link,snupower777@naver.com,,0,3,20211118,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz
서주태비뇨의학과의원,의원,,,"서울특별시 서초구 강남대로 543, 국전빌딩 3층 (반포동)",서울,서초구,반포동,02-3443-7582,http://www.jtsurology.com,hosting@gabia.com,,0,2,20190218,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz
서초서울마더스성형외과의원,의원,,,"서울특별시 서초구 동작대로 150, 얼굴상처 치료전문빌딩 B1,1,2,3층 (방배동)",서울,서초구,방배동,02-525-2375,https://www.mothersps.com,admin@mothersps.com,이미지,0,2,20151124,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
선릉디온의원,의원,,,"서울특별시 강남구 테헤란로 403, 리치타워 8층 801호, 802호 (삼성동)",서울,강남구,삼성동,02-2138-3389,https://dion-sl.com/,dionslofficial@gmail.com,,0,1,20241101,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz
섬세이의원,의원,,,"서울특별시 강동구 양재대로 1300, 2층 213~215호 (둔촌동, 올림픽파크포레온)",서울,강동구,둔촌동,02-488-9119,https://somsei.com/,somseiclinic@naver.com,홍석우,0,1,20250131,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz
성모마음정신건강의학과의원,의원,,,"서울특별시 중랑구 동일로 903, 2~5층 (묵동)",서울,중랑구,묵동,02-972-4300,http://www.sungmom.com,sungmonp11@hanmail.net,이정국,0,1,20071107,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz
성모샘정신건강의학과의원,의원,,,"서울특별시 도봉구 도봉로150길 8, 이안테라디움 211, 212호 (방학동)",서울,도봉구,방학동,02-951-0552,http://www.sungmosam.com,sammind@naver.com,신혜경,0,2,20220711,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz
