이메일 주소,이름,지역,진료과목,전화번호,웹사이트
doc0915@naver.com,밝은내일내과의원,서울 금천구,,02-6933-0003,https://naeilclinic.modoo.link/
vandsps@naver.com,밴스성형외과의원,서울 강남구,,02-511-7705,https://vandsps.com/
balance.lab.mm@gmail.com,밸런스랩성형외과의원,서울 강남구,,1661-8581,http://balancelab.kr
bettermemagok@naver.com,베러미의원,서울 강서구,,02-6349-9000,https://magoknaru.bettermeclinic.co.kr/
haenashin1225@gmail.com,베러미의원,서울 서초구,,1644-8180,https://gangnam.bettermeclinic.co.kr/
hoo1465@nate.com,베스트웰피부과의원,서울 강남구,,02-511-3713,http://압구정피부과.kr/
ask@bethelskin.com,벧엘피부과의원,서울 강남구,,02-532-3110,http://bethelskin.com
bellebeauclinic@daum.net,벨뷰의원,서울 서초구,,02-533-1200,http://bellebeau.co.kr/
bellepointclinic@gmail.com,벨포인트의원,서울 강남구,,02-548-1358,https://bellepoint.co.kr
vosdrhong@gmail.com,보스피부과의원,서울 강남구,,1668-1800,https://www.vos.co.kr
chambarunmi@naver.com,본라인의원,서울 강남구,,02-562-1472,http://www.boneline.co.kr/
email.boneeye@boneeye.co.kr,본아이성형외과의원,서울 서초구,,02-1899-7233,http://www.boneeye.co.kr
email@bonyeon77.com,본연성형외과의원,서울 서초구,,02-6953-9016,https://www.bonyeon77.com
chosukkyong79@gmail.com,봄빛의원,서울 용산구,,02-6951-2870,https://www.bomvitclinic.com
vlprs@naver.com,뷔엘성형외과의원,서울 서초구,,,https://www.vlprs.com
beautybarplastic@gmail.com,뷰티바성형외과의원,서울 강남구,,02-535-5335,http://beautybarclinics.co.kr/
beautyblossom2025@gmail.com,뷰티블라썸의원,서울 마포구,,02-336-7511,https://beautyblossom.kr/
beautyonmd@gmail.com,뷰티온의원,서울 성북구,,02-6958-8299,https://dolgoji.beautyon.co.kr/event?seq=25
beautyquecnn@naver.com,뷰티크의원,서울 서초구,,02-535-2462,https://beautyqueclinic2.com/?utm_source=naver&utm_medium=referral&utm_campaign=PL_CN
hihansen@hanmail.net,브라운아이의원,서울 서초구,,3477-7774,http://www.browneye.co.kr
wise@gmail.com,브라이트피부과의원,서울 영등포구,,02-6953-5730,https://brightskinseoul-kr.imweb.me/
vnplastic@naver.com,브이엔성형외과의원,서울 서초구,,02-599-1008,http://www.vnps.co.kr
blancjou@naver.com,블랑쥬의원,서울 서초구,,02-592-5500,http://www.blancjou.com
blangjou@gmail.com,블랑쥬의원,서울 서초구,,02-592-5500,http://www.blancjou.com
kti114@nate.com,비너스의원,서울 강동구,,02-3427-2103,http://www.02-3427-2103.kti114.net
license@php.net,비너스의원,서울 강동구,,02-3427-2103,http://www.02-3427-2103.kti114.net
bespokeclinic@naver.com,비스포크의원,서울 마포구,,02-6925-1777,https://www.youtube.com/@doctorilse
nodcompany@naver.com,비스포크의원,서울 마포구,,02-6925-1777,https://www.youtube.com/@doctorilse
btps0518@naver.com,비티성형외과의원,서울 서초구,,,https://www.btprs.co.kr
medyams@naver.com,비티에프의원,서울 강남구,,02-542-4067,http://btfclinic.co.kr/
info@btq.co.kr,비티큐의원,서울 강남구,,070-4131-9048,https://www.btq.co.kr
vlifps2@naver.com,빌리프성형외과의원,서울 서초구,,02-567-5255,https://vlif.co.kr/06_etc/etc01.php
btnd@btnanda.com,빛이난다의원,서울 중구,,02-318-1102,http://btnanda.com
saryeoni_clinic@naver.com,사려니의원,서울 영등포구,,02-2671-3041,https://saryeoni-clinic.com/
sanso@naver.com,산소의원,서울 종로구,,02-733-7343,http://www.sansoclinic.co.kr
skim2696@hanmail.net,삼성강내과의원,서울 송파구,,02-407-7950,https://sites.google.com/view/skangim
ss-plus-med01@naver.com,삼성더건강내과의원,서울 강남구,,02-6953-0815,http://ssplusmed.com/
gsamsungtop@naver.com,삼성정형외과의원,서울 금천구,,02-858-3307,http://구로삼성탑정형외과.com
samsfeel@naver.com,삼성필의원,서울 동작구,,02-821-1001,https://feel-clinic.co.kr/
secretyong76@naver.com,상상의원,서울 강남구,,02-424-4895,http://www.ssppeum.com/
shinederma11@gmail.com,샤인더마의원,서울 성동구,,02-6951-1870,http://www.shinederma.com
shineyoungclinic@naver.com,샤인영의원,서울 광진구,,02-497-9191,http://www.shineyoungclinic.com/
01198765403@naver.com,샤인의원,서울 양천구,,02-2654-4440,http://shineclinic7.com/
snubom2024@naver.com,서울늘봄메디칼내과의원,서울 구로구,,02-2675-3247,http://www.snuneulbom.com
seoulbonimclinic@gmail.com,서울본내과의원,서울 마포구,,02-3143-2220,https://www.seoulbon.co.kr/
drkoocokr@naver.com,서울삼성여성의원,서울 송파구,,02-2202-0230,http://www.drkoo.co.kr
ssos@ssos.co.kr,서울삼성정형외과의원,서울 강서구,,02-2666-9677,http://www.ssos.co.kr
support@gmail.com,서울삼성정형외과의원,서울 강서구,,02-2666-9677,http://www.ssos.co.kr
idealja@naver.com,서울안내과의원,서울 마포구,,02-325-8708,https://www.littledoctor.co.kr/
info@medica.com,서울유정갑외과의원,서울 서초구,,02-534-4205,http://www.seoulbreast.com/
moreekim@naver.com,서울유정갑외과의원,서울 서초구,,02-534-4205,http://www.seoulbreast.com/
cnnasanos777@naver.com,서울정형외과의원,서울 강동구,,02-473-7573,http://cnnasanos.co.kr
kchlee@seoultopclinic.com,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
master@seoultopclinic.com,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
pureal@naver.com,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
seoultopgj@gmail.com,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
teacherj@hanmail.net,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
urobora@seoultopclinic.com,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
uromin@naver.com,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
uromin@seoultopclinic.com,서울탑비뇨기과의원,서울 동작구,,02-6334-0137,http://www.seoultopclinic.com/
seoultone@naver.com,서울톤피부과의원,서울 강남구,,02-576-5502,http://www.seoultone.kr/
snupower777@naver.com,서울힘내과의원,서울 강서구,,02-2659-5575,https://seoulpower777.modoo.link
admin@mothersps.com,서초서울마더스성형외과의원,서울 서초구,,02-525-2375,https://www.mothersps.com
dionslofficial@gmail.com,선릉디온의원,서울 강남구,,02-2138-3389,https://dion-sl.com/
somseiclinic@naver.com,섬세이의원,서울 강동구,,02-488-9119,https://somsei.com/
sungmonp11@hanmail.net,성모마음정신건강의학과의원,서울 중랑구,,02-972-4300,http://www.sungmom.com
sammind@naver.com,성모샘정신건강의학과의원,서울 도봉구,,02-951-0552,http://www.sungmosam.com
seyeclinic.kr@gmail.com,세예의원,서울 서초구,,,https://www.youtube.com/@SeyeClinic
sonkh@aphrozone.com,셀나인청담의원,서울 강남구,,02-566-6335,https://www.cellnine.co.kr
cellable153@gmail.com,셀러블153강남의원,서울 강남구,,02-511-8100,http://cellable153.com/
cellable153m@naver.com,셀러블153강남의원,서울 강남구,,02-511-8100,http://cellable153.com/
crfclinic@naver.com,셀리데이의원,서울 강남구,,02-553-3737,https://www.crfclinic.com
cellnk@naver.com,셀앤케이의원,서울 강서구,,,https://www.cellnk.com
cellonclinic@naver.com,셀온피부과의원,서울 강남구,,02-546-1112,http://www.4clinic.co.kr
abcdef@naver.com,셀피아의료생활협동조합셀피아의원,서울 강남구,,02-1833-8899,http://cellpia.net/
cellpia4u@naver.com,셀피아의료생활협동조합셀피아의원,서울 강남구,,02-1833-8899,http://cellpia.net/
sosuclinic@gmail.com,소수의원,서울 성동구,,02-3409-1207,https://sosuclinic.com
syobgy@naver.com,소연산부인과의원,서울 광진구,,02-469-9777,http://www.soyeon.co.kr/
info@soyoclinic.com,소요의원,서울 강남구,,02-511-0050,http://www.soyoclinic.com
soyoumedicalclinic@gmail.com,소유의원,서울 강남구,,0507-1483-2360,http://soyouclinic.com/
soi_clinic@naver.com,소이의원,서울 서초구,,,https://www.soiclinic24.co.kr/
asdfjbpark@naver.com,속튼튼내과의원,서울 동대문구,,02-3394-8175,https://soktntn-mo.imweb.me/
ipigood1599@naver.com,솜씨좋은산부인과의원,서울 강남구,,02-575-1599,https://www.ipigood.kr
richdoc@naver.com,송파뉴셀의원,서울 송파구,,031-585-3658,http://www.spnewcellclinic.co.kr
mcc@amc.seoul.kr,송파서울이비인후과의원,서울 송파구,,02-420-8264,http://www.amc.seoul.kr/
sooneunclinic@naver.com,수앤은의원,서울 송파구,,02-420-1777,https://www.sooneunclinic.com/
suyubarobone@naver.com,수유바로본의원,서울 강북구,,02-991-7511,https://www.suyubarobone.co.kr
pssoon0@naver.com,순플러스성형외과의원,서울 서초구,,02-547-1705,http://www.soonplus.com/
snowglobalclinic@gmail.com,스노우글로벌의원,서울 서초구,,02-594-2114,https://gangnam-snow.co.kr
snowprs@gmail.com,스노우의원,서울 강남구,,02-558-2700,http://www.snowprs.com
info@onsecurity.co.kr,스마일내과의원,서울 강북구,,02-900-3375,http://www.smilewith.co.kr/
info@smilewith.co.kr,스마일내과의원,서울 강북구,,02-900-3375,http://www.smilewith.co.kr/
star16500@naver.com,스타1 의원,서울 서대문구,,02-3217-6500,http://www.styleps.co.kr
shy0119@hanmail.net,스테이영피부과의원,서울 강남구,,02-514-7574,http://www.stay0skin.com/
skinbystory@naver.com,스토리피부과의원,서울 강남구,,02-545-7737,http://www.skinbystory.com
cinemaclinic@naver.com,시네마의원,서울 강남구,,02-517-1219,http://www.cinemaclinic.co.kr/
siaclinicgn@gmail.com,시아의원,서울 강남구,,02-517-7117,https://gangnam.sia-clinic.com/
cyanclinic@naver.com,시안의원,서울 서초구,,02-534-5555,http://www.cyanclinic.com/
000@naver.com,시온뷰티의원,서울 송파구,,02-404-7727,http://zionclinic.org
cooluro@cooluro.co.kr,시원한비뇨기과의원,서울 양천구,,02-2062-7510,http://www.cooluro.co.kr/
central20@naver.com,신당센트럴이비인후과의원,서울 중구,,02-2231-7690,https://sdcentralent-mo2.imweb.me
dionsinsa@gmail.com,신사디온의원,서울 강남구,,02-6956-9792,https://dion-ss.com/
sinsa_l@naver.com,신사엘성형외과의원,서울 강남구,,517-7410,http://www.sinsael.com/
garden4814@naver.com,신소애여성의원,서울 강남구,,02-3453-5712,http://www.sinsoeclinic.com
kaltenborn@nate.com,신의의원,서울 영등포구,,02-2678-3366,http://goldbody.co
honestyps@naver.com,아너스티성형외과의원,서울 서초구,,02-542-3777,https://m.booking.naver.com/booking/13/bizes/563095
babjyo@hanmail.net,아란의원,서울 용산구,,02-3785-3690,https://www.aranclinic.co.kr/kr/
aloha@naver.com,아로하피부과의원,서울 마포구,,02-6952-4880,https://www.alohaskin.co.kr/
beautifulskin@naver.com,아름다운피부과의원,서울 강북구,,02-990-0073,http://beautifulskin.mediguru.kr/
elmo7618@naver.com,아름드리가정의원,서울 관악구,,02-858-2828,http://areumdri.kr/
amun2022@nate.com,아문성형외과의원,서울 강동구,,02-474-1517,http://amunhospital.com/
amiskingn@naver.com,아미스킨의원,서울 강남구,,,https://www.amiskin.co.kr
abelskin@abelskin.com,아벨피부과의원,서울 은평구,,02-3474-7779,http://www.abelskin.com/
ejkim3761@naver.com,아우레아의원,서울 중구,,02-318-6003,https://www.aureaclinic.co.kr/
pauls2001nz@hanmail.net,아우름의원,서울 서초구,,02-594-0080,http://www.aurumclinic.co.kr
imindchild@gmail.com,아이마인드의원,서울 서초구,,02-597-8555,https://imindclinic.co.kr
aisufertility@naver.com,아이수산부인과의원,서울 서초구,,02-3483-2255,https://www.aisu.co.kr
drlipo@naver.com,아이엠퀸여성의원,서울 서초구,,02-571-0367,http://www.iamqueen.co.kr/
drbjm@hanmail.net,아트라인의원,서울 강남구,,02-518-9333,http://www.seoulartline.co.kr
hello-ent@naver.com,안녕이비인후과의원,서울 강서구,,02-6347-3030,https://helloentclinic.com/
asmps2020@naver.com,안성민성형외과의원,서울 송파구,,02-414-1114,https://ahnsungminplasticsurgery.co.kr/
antianclinic@gmail.com,안티안의원,서울 강남구,,02-6204-4321,http://antianclinic.com/
info@rnbps.com,알앤비성형외과의원,서울 강남구,,02-558-5800,http://www.rnbps.com
help@richmore.kr,압구정리치모아의원,서울 강남구,,02-3448-0999,https://www.richmore.kr/
mbsbundo@hanmail.net,압구정바로보기안과의원,서울 강남구,,02-548-3133,http://www.barobogi.com/
17wjdwn@gmail.com,압구정비앤미의원,서울 강남구,,02-3445-1966,https://www.benme.co.kr/
blsclinicap@naver.com,압구정비엘에스의원,서울 강남구,,02-544-4841,http://blsclinic3.com/
wishplaning@gmail.com,압구정세가지소원의원,서울 강남구,,02-540-1233,https://www.3wishesps.com/
kai4095@naver.com,압구정에스앤비안과의원,서울 강남구,,02-3446-6666,https://snbeye.com/
1675ap.topline@gmail.com,압구정탑라인의원,서울 강남구,,02-517-1675,https://www.ap-topline.com
jminleemd@gmail.com,애경내과의원,서울 구로구,,02-851-2111,http://akclinic.imweb.me/
apple_appn@naver.com,애플산부인과의원,서울 성동구,,02-2298-6200,https://booking.naver.com/booking/13/bizes/1443158
manofpro@gmail.com,애플산부인과의원,서울 성동구,,02-2298-6200,https://booking.naver.com/booking/13/bizes/1443158
psseokh@naver.com,앤드성형외과의원,서울 강남구,,02-574-9400,https://booking.naver.com/booking/13/bizes/814588
nbomseoul@gmail.com,앤봄의원,서울 마포구,,02-6952-0147,https://kr.nbomclinic.com/s/rxzl2
mdlamar@naver.com,앤퍼센트의원,서울 강남구,,02-2694-7585,http://npercentclinic.com/
master@nplusclinic.com,앤플러스의원,서울 강남구,,511-6300,http://www.nplusclinic.com/
yaan09@naver.com,얀의원,서울 강남구,,02-501-1323,https://yaanclinic.com
gpk-usersupport@google.com,양준상의원,서울 강남구,,070-4219-3742,https://play.google.com/store/apps/details?id=com.yangjunesangclinic.medisol&pcampaignid=web_share
medilove1004@gmail.com,양준상의원,서울 강남구,,070-4219-3742,https://play.google.com/store/apps/details?id=com.yangjunesangclinic.medisol&pcampaignid=web_share
jjg3436@naver.com,어광수가정의학과의원,서울 광진구,,02-3436-0511,http://eoks.co.kr/
irvinederm@naver.com,어바인피부과의원,서울 영등포구,,02-780-3330,http://www.irvinederm.co.kr
sweetly79@nate.com,에버그린피부과의원,서울 강남구,,02-2187-7377,http://www.egskin.co.kr/
sdderm@naver.com,에스디피부과의원,서울 강남구,,02-549-7574,http://www.sdderm.co.kr
toy0591@naver.com,에스리본의원,서울 마포구,,02-1833-5881,https://www.s-reborn.com
sc301@sc301.co.kr,에스씨301의원,서울 강남구,,02-511-1550,http://www.sc301.co.kr
gounskin@hanmail.net,에스앤유피부과의원,서울 강남구,,02-3444-6033,https://www.snuclinic.org
bk.hr.301@gmail.com,에스에이치(SH)성형외과의원,서울 서초구,,02-512-5755,http://ksh-ps.com/
shclinic77@gmail.com,에스에이치의원,서울 서초구,,02-573-8261,http://www.shclinic.kr/
asxvmprobertest@gmail.com,에스엔(SN)재활의학과내과의원,서울 노원구,,02-949-7755,https://sites.google.com/view/snrmim
smart.journey.prober@gmail.com,에스엔(SN)재활의학과내과의원,서울 노원구,,02-949-7755,https://sites.google.com/view/snrmim
yuyu_0623@naver.com,에스탑의원,서울 강서구,,02-2605-7577,http://artline3.medirang.com/
abloompsclinic@naver.com,에이블룸성형외과의원,서울 강남구,,02-6332-3600,https://abloomclinic.com/
art07@designart.co.kr,에이아이의원,서울 서초구,,02-3472-4485,http://www.ailove.co.kr
amps5800@gmail.com,에이엠성형외과의원,서울 강남구,,02-542-5800,http://www.am-ps.co.kr
wnadna@naver.com,에이치투오의원,서울 강남구,,02-593-5670,http://www.htoaging.com
info@etonne.kr,에톤성형외과의원,서울 서초구,,02-518-9990,https://etonne.kr/
epic@epicps.co.kr,에픽성형외과의원,서울 강남구,,02-546-8880,http://www.epicps.co.kr/
efilkorea@gmail.com,에필성형외과의원,서울 강남구,,02-6953-6635,https://www.efilface.com/
endietclinic.cn@gmail.com,엔디어트의원,서울 강남구,,02-6958-6390,https://endiet.co.kr
rhstbek@naver.com,엔슬림의원,서울 강남구,,02-6402-4500,http://www.n-slim.com/
angelmi@jangelmi.com,엔젤미의원,서울 강남구,,02-1661-8830,https://angelmiclinic.com/
info@marketing-agency.com,엔터성형외과의원,서울 서초구,,,https://www.enterplasticsurgery.com/
elevclinic.official@gmail.com,엘레브의원,서울 강남구,,02-547-5470,http://www.elevclinic.co.kr/
lvprs8972@gmail.com,엘브이성형외과의원,서울 강남구,,02-540-8972,https://www.lv-ps.com/ko
islro@nate.com,엘앤에스비뇨기과의원,서울 강북구,,02-988-1151,http://www.lnsclinic.com
lnsclinic1@naver.com,엘앤에스비뇨기과의원,서울 강북구,,02-988-1151,http://www.lnsclinic.com
arikim73@gmail.com,엘여성의원,서울 동작구,,02-3280-7735,http://www.lwomenclinic.co.kr/
amredworld@gmail.com,엠레드의원,서울 강남구,,02-543-3110,https://amredclinic.com/ko
edgelinegangnam@naver.com,엣지라인의원,서울 서초구,,02-2135-8299,http://edge-line.kr/
albertyi@daum.net,역삼이창훈이비인후과의원,서울 강남구,,02-564-5647,http://yeoksamlee-ent.co.kr
ydskin@gmail.com,연세드림의원,서울 도봉구,,02-955-2291,http://www.ydskin.com/
ysleeds1234@naver.com,연세리즈의원,서울 서초구,,02-333-0207,http://www.ysleeds.co.kr/
yonseimoever@naver.com,연세모에버의원,서울 강남구,,02-540-7588,https://www.moever.co.kr
metimeskin@gmail.com,연세미타임피부과의원,서울 강남구,,02-508-5881,http://www.metime.co.kr/
yonseiclinic1@naver.com,연세신효선성형외과의원,서울 강북구,,02-905-0690,http://www.yonseiclinic.net/
yonseiclinic@yonseiclinic.net,연세신효선성형외과의원,서울 강북구,,02-905-0690,http://www.yonseiclinic.net/
ainclinic@gmail.com,연세아인의원,서울 종로구,,02-723-9889,http://www.ysain.com/
ksodesign1@naver.com,연세애드미피부과의원,서울 도봉구,,02-906-1400,http://www.addbeauty.co.kr
skvein@naver.com,연세에스의원,서울 강남구,,02-2156-8800,http://www.yssh.kr/
philmam62@naver.com,연세위더스의원,서울 마포구,,02-323-1194,http://www.wusclinic.co.kr/
yonseidana@naver.com,연세이비인후과의원,서울 강북구,,02-999-5370,https://booking.naver.com/booking/13/bizes/609897
cjenm.support@cj.net,연세정내과의원,서울 동대문구,,02-924-6575,http://yonseijung.com/
cjenmstudios.contest@cj.net,연세정내과의원,서울 동대문구,,02-924-6575,http://yonseijung.com/
ysje4293119@naver.com,연세조은내과의원,서울 관악구,,02-889-3375,http://연세조은내과.com/
yscocoent@naver.com,연세코코이비인후과의원,서울 강남구,,02-555-5075,http://www.cocoent.kr/default/
sbclinic@sbclinic.kr,연세탑뷰티의원,서울 서초구,,02-533-4287,http://www.sbclinic.kr/
nfelicewoman@gmail.com,연세펠리체여성의원,서울 강남구,,02-448-5656,https://www.youtube.com/@형희선의성의보감
dbkbm@naver.com,연세프리미엄가정의학과의원,서울 송파구,,02-6958-7580,http://연세프리미엄.com
yhmc0306@daum.net,연세하나로의원,서울 중구,,02-2272-7728,https://www.yhmc.co.kr
admin@yshueclinic.co.kr,연세휴가정의학과의원,서울 서초구,,02-3472-7582,https://yshueclinic.co.kr
ds-kang@daum.net,연세힐피부과의원,서울 송파구,,02-423-5151,http://www.healskin.co.kr
khk30697@naver.com,열린연세의원,서울 강서구,,02-2652-0072,http://www.yyos.co.kr/
000clinic.marketing@gmail.com,영영영의원,서울 서초구,,,https://www.000clinic.com
yelinebe@gmail.com,예라인의원,서울 강남구,,02-6951-0071,https://ylcell.com
yjukhome@gmail.com,예라인의원,서울 강남구,,02-6951-0071,https://ylcell.com
dr67042@naver.com,예예의원,서울 금천구,,02-838-0675,http://yeyeclinic.ad-media.kr/
ogncell-ddm@naver.com,오가나셀 피부과의원 동대문점,서울 동대문구,,02-2038-3275,https://oganaskinddm.com
ognmagok@naver.com,오가나셀피부과의원마곡점,서울 강서구,,02-2659-2888,https://oganacell-magok.com/
oracleprs@naver.com,오라클성형외과의원,서울 동대문구,,02-2244-7575,https://moracleprs4np.zaemit.com/
aubeclinic@gmail.com,오브의원,서울 용산구,,02-595-4916,https://youtube.com/@aubeclinic?si=9ZH59TKPppuoo4NS
naubeclinic1@naver.com,오브의원,서울 용산구,,02-595-4916,https://youtube.com/@aubeclinic?si=9ZH59TKPppuoo4NS
scme5541@naver.com,오블리주의원,서울 마포구,,02-393-5541,https://booking.naver.com/booking/13/bizes/167377?area=pll
orbitclinic.kr@gmail.com,오빗의원,서울 강남구,,02-517-8004,http://www.orbit-clinic.com/
landt777@naver.com,오에스티의원,서울 서대문구,,02-322-7570,http://www.ostclinic.co.kr
gangnam_bom@naver.com,오크우드봄의원,서울 강남구,,02-6925-5755,https://owbomclinic.com
privacypolicyupdates@automattic.com,온마취통증의학과의원,서울 동작구,,02-835-7588,https://onpain.clinic/
olimeye2024@naver.com,올림안과의원,서울 강남구,,02-599-0110,https://olimeye.com
youryoungps@gmail.com,와이영성형외과의원,서울 강남구,,02-568-7625,https://youryoung.co.kr/
tommso@naver.com,우리365의원,서울 강서구,,02-3663-3119,http://woori365.com/
woouro@woouro.com,우비뇨기과의원,서울 송파구,,02-404-7220,http://woouro.com/
jimmy125@naver.com,우아한여성의원,서울 강남구,,02-541-4501,http://www.wooahanwoman.kr/
tshs17th@gmail.com,울트라정형외과의원,서울 관악구,,02-862-1275,http://www.ultraos.co.kr
